date,open,high,close,low,volume,amount
2012-06-15,9906.584,9951.369,9885.645,9760.049,5406078464,63181332480
2012-06-18,9921.232,10020.069,9979.056999999999,9916.296999999999,5330163200,63838179328
2012-06-19,9954.001,9954.001,9848.159,9829.658000000001,5455902208,64643252224
2012-06-20,9877.190999999999,9906.108,9821.788,9800.57,4871651328,58045194240
2012-06-21,9787.575,9787.575,9682.686,9621.766,4986928640,58037657600
2012-06-25,9635.703000000001,9635.703000000001,9414.214,9402.229,5037413376,56424263680
2012-06-26,9373.141,9489.264000000001,9446.59,9351.801,4671425536,51553959936
2012-06-27,9444.271999999999,9540.889000000001,9416.499,9406.386999999999,4645887488,54828470272
2012-06-28,9449.712,9495.62,9383.267,9383.267,4759545856,54997364736
2012-06-29,9374.36,9512.056,9500.317,9363.974,4871566336,55936536576
2012-07-02,9575.087,9624.271,9566.45,9510.684000000001,5151603712,65125543936
2012-07-03,9566.574,9698.466999999999,9607.326,9533.292,5650065920,70309945344
2012-07-04,9637.112,9665.025,9569.159,9543.282,5039410176,61646503936
2012-07-05,9511.001,9511.001,9412.644,9366.886,4882323456,57711276032
2012-07-06,9463.065,9716.545,9690.16,9431.132,5903507968,73693675520
2012-07-09,9636.224,9727.519,9496.678,9491.449,5753987072,72680546304
2012-07-10,9467.751,9557.438,9476.722,9445.953000000001,4576398336,56224206848
2012-07-11,9455.464,9614.203000000001,9588.293,9453.631,4261290240,53255659520
2012-07-12,9575.529,9800.349,9753.487,9541.09,5917174272,75444084736
2012-07-13,9720.455,9853.728000000001,9792.488000000001,9708.621,5094990848,63050817536
2012-07-16,9768.595,9771.038,9540.886,9540.886,5973944320,69262761984
2012-07-17,9503.447,9602.988000000001,9560.029,9476.903,4450704896,52111978496
2012-07-18,9545.365,9588.04,9514.165,9328.896999999999,5141357568,57824518144
2012-07-19,9488.892,9609.445,9509.488000000001,9432.964,5952763904,64430960640
2012-07-20,9471.956,9509.405,9333.213,9325.256,4980096512,53432008704
2012-07-23,9255.937,9255.937,9186.024,9152.982,4418681856,48352763904
2012-07-24,9133.923,9340.517,9262.773000000001,9130.176,4139676416,46159810560
2012-07-25,9225.555,9248.443000000001,9155.343,9146.135,4385016320,48383377408
2012-07-26,9148.777,9218.124,9081.898000000001,9069.974,4474211328,49582211072
2012-07-27,9099.419,9157.981,9087.13,9054.869,3931097088,45888811008
2012-07-30,9087.298,9183.501,9071.06,9055.587,4054863616,42633990144
2012-07-31,9080.796999999999,9152.087,9059.224,9033.917,3946492160,41531863040
2012-08-01,9047.586,9234.74,9165.974,9045.426,4082502144,42908749824
2012-08-02,9150.946,9164.084,8995.623,8959.168,4160827904,43657994240
2012-08-03,9016.528,9076.622,9076.622,8957.279,4634255360,50465357824
2012-08-06,9055.117,9229.348,9212.205,9036.758,5765184512,64172630016
2012-08-07,9217.791,9243.091,9229.266,9175.669,6011674112,65739321344
2012-08-08,9231.893,9303.88,9210.669,9191.299,5625562624,61456777216
2012-08-09,9203.414,9344.091,9337.543,9176.776,6220360192,68699529216
2012-08-10,9335.556,9335.556,9238.203000000001,9224.302,5798039552,62178336768
2012-08-13,9226.462,9226.462,9039.22,9035.412,5811144192,60614451200
2012-08-14,9039.448,9101.261999999999,9089.615,8928.999,5827747328,62075449344
2012-08-15,9052.792,9084.875,9048.607,8994.376,4900392960,50648891392
2012-08-16,9018.364,9046.434000000001,8973.384,8963.873,4293046272,44866842624
2012-08-17,8963.403,8983.726,8883.605,8801.969000000001,3919897088,43235672064
2012-08-20,8805.348,8867.97,8838.629,8737.634,4163651328,43541151744
2012-08-21,8831.518,8935.242,8849.491,8799.235,5601200128,61849198592
2012-08-22,8859.46,8864.82,8726.024,8690.134,5606352896,60564140032
2012-08-23,8739.203000000001,8785.796999999999,8730.551,8655.614,5556563968,60266004480
2012-08-24,8697.238000000001,8718.530999999999,8579.279,8578.56,5546857984,58073464832
2012-08-27,8562.336,8562.336,8402.146,8401.085,5043766272,52232814592
2012-08-28,8389.168,8454.209,8400.357,8358.642,4471324672,46814822400
2012-08-29,8364.66,8396.835,8270.907,8270.024,4579848704,48519618560
2012-08-30,8218.715,8290.171999999999,8220.077,8132.36,5555673088,58525544448
2012-08-31,8218.904,8275.202,8210.994,8210.994,3839035136,38980829184
2012-09-03,8220.306999999999,8399.597,8361.671,8215.336,4888397824,51549638656
2012-09-04,8374.237,8393.159,8243.832,8223.353000000001,4926739456,52173672448
2012-09-05,8223.098,8282.218,8242.588,8182.05,4777772032,49782702080
2012-09-06,8255.679,8332.973,8288.265,8230.347,4871797760,50686373888
2012-09-07,8363.812,8822.261,8709.065999999999,8363.812,10292093952,105495838720
2012-09-10,8738.446,8817.619,8769.537,8716.577,8827300864,93219889152
2012-09-11,8728.094000000001,8739.47,8739.47,8638.757,7043138560,74334511104
2012-09-12,8788.01,8865.648000000001,8786.728000000001,8695.154,7079973888,73264553984
2012-09-13,8778.612,8821.649,8691.002,8691.002,6637609472,68471734272
2012-09-14,8801.575,8832.525,8740.051,8670.546,6989355520,70108143616
2012-09-17,8717.322,8738.322,8483.692,8483.52,5950301184,58549538816
2012-09-18,8456.317,8473.045,8390.15,8366.995,4293126656,43651809280
2012-09-19,8407.494,8445.92,8431.743,8351.596,4327142400,43897384960
2012-09-20,8393.014000000001,8393.014000000001,8202.204,8200.908000000001,5472220672,54169231360
2012-09-21,8186.736,8291.26,8201.528,8156.63,4602927616,46652952576
2012-09-24,8148.366,8364.309000000001,8310.937,8095.517,4130609408,41419800576
2012-09-25,8296.949,8364.689,8284.247,8256.619,3721217280,37939974144
2012-09-26,8289.846,8335.136,8193.373,8178.672,3899538944,37675520000
2012-09-27,8198.556,8520.19,8486.274,8198.556,5176550400,51198185472
2012-09-28,8422.285,8690.242,8679.219000000001,8415.035,5252872192,53626445824
2012-10-08,8677.991,8715.63,8540.075,8495.347,3960766976,40092012544
2012-10-09,8583.576,8774.358,8743.864,8583.576,6125027840,61833158656
2012-10-10,8727.745,8779.408000000001,8773.68,8684.119,6787316736,63722291200
2012-10-11,8741.939,8765.501,8665.089,8658.937,6472899072,62763593728
2012-10-12,8695.292,8782.447,8650.190999999999,8579.591999999999,5406149120,51816845312
2012-10-15,8660.716,8671.216999999999,8621.965,8551.097,4912147968,49068085248
2012-10-16,8618.426,8724.572,8645.54,8597.325,4742491136,48921260032
2012-10-17,8684.86,8699.198,8641.181,8563.549,4755893760,45196308480
2012-10-18,8673.734,8821.335,8798.198,8663.433,6773063168,62008799232
2012-10-19,8817.421999999999,8861.042,8796.418,8779.446,5638220288,53215698944
2012-10-22,8749.030999999999,8859.511999999999,8829.443000000001,8725.799,5218357760,49750872064
2012-10-23,8824.955,8836.09,8686.475,8680.962,5846906880,55200030720
2012-10-24,8662.742,8726.37,8653.907,8640.093,5657037312,47706673152
2012-10-25,8653.985999999999,8725.344000000001,8602.805,8587.77,6081392128,50116788224
2012-10-26,8597.065,8609.572,8414.85,8369.054,5358935040,47717408768
2012-10-29,8394.456,8423.577,8376.555,8339.655999999999,3774395136,34235297792
2012-10-30,8384.36,8478.008,8394.235999999999,8366.338,4094040320,37407272960
2012-10-31,8412.306999999999,8481.655999999999,8469.796,8386.903,4151222016,36864393216
2012-11-01,8473.028,8682.806999999999,8663.146999999999,8473.028,5936292864,54081490944
2012-11-02,8668.724,8697.315,8679.685,8616.923,5400992768,47755100160
2012-11-05,8674.257,8739.829,8654.74,8607.142,5202640384,47507369984
2012-11-06,8649.799,8661.401,8589.865,8483.7,5618075648,49951416320
2012-11-07,8581.533000000001,8626.614,8561.198,8534.665,4497335808,41515544576
2012-11-08,8489.294,8523.127,8399.38,8399.38,5022522368,44651253760
2012-11-09,8384.074,8421.036,8356.671,8339.546999999999,3873054208,34924924928
2012-11-12,8371.243,8437.935,8391.903,8312.996,4079944704,37235048448
2012-11-13,8382.913,8382.913,8234.6,8222.498,4473440256,39907631104
2012-11-14,8241.121,8293.675,8283.564,8205.742,3801025280,35023368192
2012-11-15,8231.110999999999,8285.017,8186.064,8173.774,3890860032,34460647424
2012-11-16,8169.673000000001,8177.348000000001,8118.147,8043.7519999999995,3652827904,33108944896
2012-11-19,8109.78,8109.78,8060.544,7954.068,3404802048,32168439808
2012-11-20,8074.659000000001,8150.13,8052.7880000000005,8043.879,3483222528,32383188992
2012-11-21,8055.644,8153.226,8150.84,7988.846,4276804608,38158962688
2012-11-22,8079.937,8101.871,8047.519,8027.764,3557797888,32382566400
2012-11-23,8074.0,8157.835999999999,8114.741999999999,8054.094,3326479104,31424718848
2012-11-26,8096.7119999999995,8114.906999999999,8016.071999999999,8003.339,3163816960,29598836736
2012-11-27,7986.696,8027.929,7936.741,7931.738,4300084736,36997767168
2012-11-28,7914.316,7917.404,7854.063,7844.494000000001,3648924928,31130011648
2012-11-29,7853.9169999999995,7919.353,7808.960999999999,7808.960999999999,3441650688,30256459776
2012-11-30,7808.543000000001,7960.982,7903.251,7786.839,3707701760,30697119744
2012-12-03,7903.2480000000005,7951.647,7710.875,7698.861,3892519168,33761980416
2012-12-04,7684.488,7828.118,7801.746,7660.45,4270958336,36112924672
2012-12-05,7783.026,8150.395,8091.678000000001,7782.684,7215458304,61608284160
2012-12-06,8081.82,8135.143,8071.491,8010.214,5069976576,43740041216
2012-12-07,8046.484,8211.636,8189.68,8007.401,7414489088,62531788800
2012-12-10,8199.181999999999,8285.65,8265.793,8150.028,7772075520,67759857664
2012-12-11,8230.025,8285.822,8220.543,8201.251,6501609984,55733071872
2012-12-12,8221.382,8278.464,8246.064,8168.639,5466242048,47668146176
2012-12-13,8222.567,8259.91,8171.349,8171.349,5216314880,44059078656
2012-12-14,8183.717,8536.537,8530.898000000001,8183.717,9890944000,86037102592
2012-12-17,8545.026,8659.021999999999,8600.334,8545.026,9101503488,83731587072
2012-12-18,8576.27,8711.782,8592.634,8511.398000000001,8386315776,76453601280
2012-12-19,8579.675,8686.12,8639.564,8558.254,6798760448,62895132672
2012-12-20,8604.204,8719.875,8693.226,8532.716999999999,7034338816,67439865856
2012-12-21,8702.735,8815.034,8658.348,8630.67,7633415680,77595230208
2012-12-24,8647.423,8702.024,8631.371,8605.953000000001,6427470336,66193342464
2012-12-25,8613.279,8941.145,8891.571,8571.7,10378237952,100299644928
2012-12-26,8887.386,8941.112,8940.68,8872.504,9639580672,94879490048
2012-12-27,8976.626,9036.937,8939.85,8910.746,9673649152,95395348480
2012-12-28,8953.341999999999,9038.616,9026.99,8926.966999999999,8009808384,80945143808
2012-12-31,9042.975,9119.198,9116.484,9007.106,8452604928,87373471744
2013-01-04,9204.114,9217.007,9096.065,8991.742,9080244224,93869875200
2013-01-07,9073.968,9132.786,9108.465,9033.953000000001,8487946240,86288703488
2013-01-08,9102.033000000001,9143.389000000001,9110.451,9010.158000000001,10219567104,104392949760
2013-01-09,9077.499,9178.833,9154.874,9066.823,10292577280,105123184640
2013-01-10,9151.813,9262.666,9170.055,9121.588,9006944256,90214932480
2013-01-11,9185.171999999999,9219.176,9017.733,8988.3,9945841664,101916033024
2013-01-14,8981.739,9330.591,9316.273000000001,8976.02,11135553536,119498842112
2013-01-15,9332.903,9432.84,9381.693000000001,9312.869,13077456896,138255712256
2013-01-16,9359.339,9438.125,9355.476999999999,9232.334,11915911168,122163290112
2013-01-17,9335.045,9373.413,9309.23,9258.576,8939161600,93804331008
2013-01-18,9358.399,9475.466,9432.295,9286.046999999999,9562727424,98504302592
2013-01-21,9543.242,9562.846,9562.846,9465.89,10113052672,104398888960
2013-01-22,9591.822,9623.015,9536.356,9456.207,10862432256,113888518144
2013-01-23,9495.732,9566.527,9548.311,9434.023000000001,8725984256,89543409664
2013-01-24,9540.628,9736.124,9444.082,9385.455,11003229184,113688461312
2013-01-25,9432.606,9445.999,9357.13,9353.386999999999,6850772480,71900078080
2013-01-28,9361.312,9618.919,9618.919,9361.312,8458125312,91116961792
2013-01-29,9636.325,9735.222,9704.655999999999,9627.657,9600572416,105613328384
2013-01-30,9695.405999999999,9788.469000000001,9783.841,9667.676,9767403520,102362120192
2013-01-31,9788.263,9804.726999999999,9667.671999999999,9637.578000000001,8955764736,93828849664
2013-02-01,9648.917,9820.827,9820.294,9609.836,9096906752,97242882048
2013-02-04,9830.895,9858.567,9760.831,9693.618,10260603904,110256865280
2013-02-05,9717.555,9971.64,9945.976,9709.597,8668781568,90738704384
2013-02-06,9942.038,9973.537,9922.718,9884.127,7501798400,82779807744
2013-02-07,9896.225,9934.295,9904.775,9782.5,7182747136,80913088512
2013-02-08,9880.26,10057.972,9989.093,9880.26,7562096640,86608560128
2013-02-18,10036.381,10049.534,9795.908000000001,9765.909,8579951104,94544945152
2013-02-19,9787.042,9787.042,9550.931,9519.74,9025588224,95280201728
2013-02-20,9548.175,9646.598,9645.871,9510.757,8404539392,92805914624
2013-02-21,9553.759,9553.759,9396.108,9290.194,10389643264,113866661888
2013-02-22,9386.466,9454.148000000001,9364.54,9353.865,7320854016,84264779776
2013-02-25,9399.454,9449.323,9342.37,9305.063,6949848064,79568633856
2013-02-26,9291.882,9428.775,9208.032,9193.926,8607935488,98311077888
2013-02-27,9241.66,9375.716,9333.237,9232.877,7343890432,81920262144
2013-02-28,9393.332,9641.436,9641.436,9350.645,8958773248,99117760512
2013-03-01,9630.871,9679.445,9650.144,9497.714,9564130304,108726280192
2013-03-04,9393.73,9397.822,9139.751,9081.437,12255716352,130431123456
2013-03-05,9138.496,9353.255,9341.353000000001,9085.357,9377604608,103791337472
2013-03-06,9396.75,9444.987,9431.165,9342.376,11823939584,126199021568
2013-03-07,9409.205,9506.29,9393.692,9268.476999999999,11439091712,123162509312
2013-03-08,9396.85,9417.301,9285.833,9282.528,7868680704,85486288896
2013-03-11,9256.964,9340.91,9277.158000000001,9155.94,6694473216,69977243648
2013-03-12,9268.171999999999,9396.414,9163.643,9082.575,8941588480,94340579328
2013-03-13,9150.947,9159.136,9073.221,9028.761999999999,6558270976,68501508096
2013-03-14,9029.838,9137.546,9087.253,9009.011999999999,5424143872,59904143360
2013-03-15,9087.37,9312.126,9099.287,8937.069,7249530368,80855769088
2013-03-18,9048.360999999999,9152.302,8999.018,8975.63,6184375808,69607473152
2013-03-19,9013.293,9081.032,9034.038,8930.062,6201233920,66627936256
2013-03-20,9035.652,9329.723,9317.97,9027.817,7992820736,85528936448
2013-03-21,9315.859,9382.908000000001,9326.294,9263.524,8393441280,91576860672
2013-03-22,9319.216999999999,9371.899,9343.412,9285.846,7358418432,78394884096
2013-03-25,9368.888,9393.478000000001,9313.128,9279.954,7109158912,76951707648
2013-03-26,9290.052,9339.346,9226.636,9149.141,7122657792,77648248832
2013-03-27,9220.349,9357.524,9225.126,9168.626,6713622016,74124173312
2013-03-28,9099.479,9099.479,8959.261999999999,8946.173,7694851072,82560581632
2013-03-29,8976.08,8996.428,8889.769,8879.293,5633477120,61103378432
2013-04-01,8901.643,9000.205,8937.755,8884.175,5929516544,64245563392
2013-04-02,8974.019,9112.931,8960.457,8928.32,6931579392,76203950080
2013-04-03,9007.648000000001,9062.11,8964.466999999999,8930.993,6292944384,66102812672
2013-04-08,8828.069,8960.982,8953.836,8748.741,6495863296,71055089664
2013-04-09,8965.617,9067.248,8993.114,8961.882,6075990016,65982394368
2013-04-10,8994.440999999999,9006.924,8962.299,8891.138,5841697280,66157498368
2013-04-11,9017.614,9036.948,8920.713,8915.71,5352414208,56510812160
2013-04-12,8911.375,8975.443000000001,8835.146999999999,8823.832,5125096448,54496137216
2013-04-15,8792.909,8818.179,8733.440999999999,8694.171999999999,5117808128,52553486336
2013-04-16,8656.228000000001,8861.212,8852.421,8645.185,5241454080,54598025216
2013-04-17,8852.783000000001,8917.690999999999,8894.368,8819.96,5165173248,58652262400
2013-04-18,8837.253,8996.629,8888.016,8813.046,5457745408,62918643712
2013-04-19,8910.429,9142.896,9111.186,8903.702,7820206592,86350798848
2013-04-22,9095.73,9140.448,9057.617,9012.716999999999,8116645376,89380151296
2013-04-23,9055.226999999999,9055.466999999999,8793.134,8783.774,7882102784,87800758272
2013-04-24,8786.416,8985.021999999999,8911.65,8742.189,8015486976,91186110464
2013-04-25,8870.693000000001,8941.271,8772.576,8758.279,8764986368,99728343040
2013-04-26,8809.190999999999,8857.891,8691.386,8667.583,6701046784,73630244864
2013-05-02,8643.896999999999,8726.136999999999,8718.197,8597.714,5306816000,60808441856
2013-05-03,8736.484,8967.091999999999,8847.675,8736.484,7304449024,82390474752
2013-05-06,8887.223,9016.424,8997.076,8868.529,8169105408,94302961664
2013-05-07,8974.174,9072.711,9022.902,8940.71,7581322240,87101874176
2013-05-08,9081.132,9170.834,9074.838,9039.068000000001,8357785600,94085677056
2013-05-09,9071.11,9101.576,9050.08,8959.814,9256427520,108602703872
2013-05-10,9014.565999999999,9117.3,9071.161,8994.44,8449058816,98080555008
2013-05-13,9080.101,9110.449,9014.282,8975.702,8101444096,89938567168
2013-05-14,9003.47,9007.219000000001,8809.085,8773.795,7847433216,87841636352
2013-05-15,8823.844000000001,8888.671,8869.854,8808.349,7562220544,87496138752
2013-05-16,8838.951,9061.328000000001,9061.328000000001,8791.347,10400967680,121151102976
2013-05-17,9060.529,9264.212,9246.276,9059.248,10962666496,119950884864
2013-05-20,9274.13,9396.271999999999,9307.151,9255.688,12459338752,145490984960
2013-05-21,9314.763,9403.535,9403.535,9292.421,12457346048,141884162048
2013-05-22,9400.79,9462.021,9405.061,9347.926,12058310656,136656412672
2013-05-23,9362.73,9445.399,9265.676,9242.464,11592763392,121342509056
2013-05-24,9288.049,9365.296,9304.86,9206.83,9516232704,107378597888
2013-05-27,9278.218,9323.21,9260.632,9223.724,10598142976,121788342272
2013-05-28,9263.827,9441.688,9441.688,9199.405,11373500416,126627020800
2013-05-29,9456.212,9511.184000000001,9404.401,9398.667,10896029696,117388443648
2013-05-30,9388.815999999999,9427.746,9379.193000000001,9340.117,10460533760,114634735616
2013-05-31,9397.309000000001,9429.541,9257.949,9256.952,10251089920,115921174528
2013-06-03,9259.482,9345.664,9251.242,9227.216,9416807424,107405803520
2013-06-04,9254.629,9254.629,9124.269,9091.617,9917581312,104563294208
2013-06-05,9133.167,9147.363000000001,9143.442,9066.275,7078074880,78747271168
2013-06-06,9105.426,9147.63,9001.089,8995.706,7753985536,83637559296
2013-06-07,8992.265,9012.159,8763.607,8728.492,8242238464,88928083968
2013-06-13,8642.322,8642.322,8432.425,8362.02,7808035840,81049124864
2013-06-14,8459.051,8501.716,8479.458,8433.276,7341212160,84075528192
2013-06-17,8500.035,8521.030999999999,8404.5,8357.618,7642826240,92493963264
2013-06-18,8433.51,8497.646,8470.865,8369.198,6914064896,78413930496
2013-06-19,8428.649,8431.966999999999,8421.242,8257.421,7158711296,78985674752
2013-06-20,8369.044,8388.428,8147.483,8138.571999999999,6998298624,77191266304
2013-06-21,8012.916,8189.701,8136.045999999999,7969.964,7031437312,74054934528
2013-06-24,8115.840999999999,8115.840999999999,7588.522,7558.026999999999,8935334912,88535482368
2013-06-25,7486.826999999999,7582.366,7495.096,7045.595,10938511360,105235079168
2013-06-26,7544.893,7591.096,7566.396,7409.2480000000005,9142213632,98179579904
2013-06-27,7598.931,7712.401,7544.329000000001,7544.329000000001,9515502592,101703548928
2013-06-28,7508.353,7841.75,7694.465999999999,7479.899,7975185408,80548290560
2013-07-01,7649.295999999999,7725.924,7718.477,7544.775,7065196032,77341196288
2013-07-02,7720.771,7796.561,7768.835999999999,7652.66,8391802368,96563494912
2013-07-03,7748.592,7748.592,7703.736,7591.576999999999,8782046208,99548053504
2013-07-04,7641.4490000000005,7901.909000000001,7804.1140000000005,7597.259,9561440256,104227282944
2013-07-05,7852.626,7968.869000000001,7856.590999999999,7852.626,8552031232,92271190016
2013-07-08,7741.406999999999,7810.999,7637.6269999999995,7634.2919999999995,7838167040,80500293632
2013-07-09,7624.130999999999,7684.222,7600.472,7570.536,5799635968,62733447168
2013-07-10,7609.398,7851.249,7851.249,7584.116,8028458496,83580796928
2013-07-11,7858.071999999999,8281.551,8184.767,7849.488,12086157312,119793246208
2013-07-12,8171.008000000001,8218.194,8012.840999999999,7999.443,10233506816,111162392576
2013-07-15,8072.751,8247.673,8137.77,8003.988,9859376128,112147333120
2013-07-16,8109.845,8201.076,8186.684,8050.147,10154352640,112369221632
2013-07-17,8161.648,8215.606,8063.802,8055.991999999999,10125391872,111589851136
2013-07-18,8026.609,8064.021,7904.268,7887.361999999999,8990005248,99616727040
2013-07-19,7914.269,7937.628000000001,7663.986,7663.986,10637831168,119013392384
2013-07-22,7608.683000000001,7717.721,7684.226,7566.749,8302012928,94514339840
2013-07-23,7737.026999999999,7998.41,7963.703,7726.056,10918578176,124012847104
2013-07-24,7945.285,7995.321,7935.848000000001,7817.9130000000005,11247362048,131686301696
2013-07-25,7948.95,7996.633000000001,7894.603,7849.13,10831377408,123368259584
2013-07-26,7845.218000000001,7905.4,7843.361999999999,7787.388000000001,8504417792,93473718272
2013-07-29,7772.16,7772.16,7668.535,7639.1630000000005,8323111424,91182530560
2013-07-30,7690.446,7858.543000000001,7730.170999999999,7619.3640000000005,8123181056,88995315712
2013-07-31,7849.545999999999,7956.406,7765.396,7748.298000000001,7569119232,82802163712
2013-08-01,7819.446,7967.029,7931.786,7789.928000000001,9685608448,107064320000
2013-08-02,8023.726,8084.903,7961.469,7957.17,10427708416,117226790912
2013-08-05,7955.378000000001,8060.387,8060.387,7930.456999999999,9113440256,101306597376
2013-08-06,8033.670999999999,8170.499,8143.130999999999,7980.398,10935985152,120161517568
2013-08-07,8167.105,8250.866,8096.090999999999,8084.0509999999995,11004280832,119993647104
2013-08-08,8090.664000000001,8170.715,8114.866,8065.632,8747762688,97636671488
2013-08-09,8158.383000000001,8214.684000000001,8145.967,8061.608,9542885376,105991118848
2013-08-12,8181.948,8357.82,8356.733,8173.758000000001,11393122304,122889134080
2013-08-13,8353.259,8366.671999999999,8362.652,8290.22,10259564544,104243781632
2013-08-14,8375.026,8467.782,8336.806999999999,8303.411,10797634560,113000185856
2013-08-15,8342.633,8383.586,8228.872,8225.785,9229921280,102175858688
2013-08-16,8204.12,8476.05,8168.088000000001,8152.686,11566412800,121723035648
2013-08-19,8110.803000000001,8319.532,8285.723,8104.408,8483897856,92641738752
2013-08-20,8269.823,8357.731,8234.562,8192.845,9201917952,102594510848
2013-08-21,8264.716999999999,8268.652,8236.09,8174.215,8876755968,95130509312
2013-08-22,8223.296,8325.774,8245.04,8202.049,9446065152,103473242112
2013-08-23,8281.185,8307.018,8166.276999999999,8045.8009999999995,10792022016,123275436032
2013-08-26,8200.164,8346.701,8334.571,8180.278,9892332544,111994683392
2013-08-27,8325.965,8352.401,8341.771999999999,8280.723,9941888000,109902979072
2013-08-28,8286.885,8338.294,8259.381,8197.402,11679940608,128253624320
2013-08-29,8287.24,8306.315,8214.491,8177.289000000001,9976792064,104047386624
2013-08-30,8197.186,8290.386999999999,8202.481,8163.106,12267767808,125667311616
2013-09-02,8214.945,8269.821,8243.577,8148.172,9485488128,95280439296
2013-09-03,8257.456,8374.313,8368.038,8245.006,10169793536,103195721728
2013-09-04,8354.492,8400.811,8344.958,8330.524,10453829632,105855598592
2013-09-05,8352.002,8364.07,8286.064,8274.190999999999,9823492096,107612372992
2013-09-06,8277.143,8354.314,8280.333,8256.115,9450185728,104024522752
2013-09-09,8334.424,8537.924,8504.735,8319.101,12327608320,131906027520
2013-09-10,8535.54,8636.626,8636.626,8498.383,12928872448,134492528640
2013-09-11,8636.712,8722.386,8675.625,8622.261,15100349440,148537147392
2013-09-12,8648.66,8766.351999999999,8714.883,8627.81,11194811392,110977261568
2013-09-13,8709.053,8766.696,8687.538,8676.594000000001,10284984320,105609256960
2013-09-16,8706.382,8722.485,8658.999,8627.322,9887496192,108347949056
2013-09-17,8652.501,8652.501,8493.779,8493.659,9813684224,105208152064
2013-09-18,8463.02,8524.344000000001,8480.744,8405.226999999999,7971536384,90808246272
2013-09-23,8503.919,8722.591999999999,8719.288,8503.919,10042310656,115092742144
2013-09-24,8718.164,8718.273000000001,8664.801,8564.831,11296098304,129509654528
2013-09-25,8642.487,8707.504,8613.71,8587.371,11400526848,128247840768
2013-09-26,8578.144,8612.332,8439.466999999999,8415.435,10316805120,115746201600
2013-09-27,8442.136,8515.135,8472.293,8425.62,8303148544,96202366976
2013-09-30,8485.646,8544.737,8514.569,8461.657,7499313664,90127851520
2013-10-08,8505.106,8707.045,8681.533000000001,8461.571,10131381248,122187341824
2013-10-09,8645.632,8675.591999999999,8667.773000000001,8601.965,10624312320,127462547456
2013-10-10,8684.64,8727.144,8685.793,8605.419,12347616256,142488584192
2013-10-11,8722.425,8773.18,8737.972,8661.402,11993724928,136234270720
2013-10-14,8736.759,8815.748,8760.1,8707.315,12940874752,148024803328
2013-10-15,8756.815,8765.548,8700.345,8627.091999999999,12936998912,146734678016
2013-10-16,8664.753,8690.38,8542.866,8499.587,12520307712,138140352512
2013-10-17,8583.931,8614.952,8521.199,8503.854,11036803072,122315227136
2013-10-18,8529.556999999999,8629.551,8584.866,8493.938,8932313088,102704898048
2013-10-21,8608.931999999999,8742.042,8739.52,8571.787,12040201216,137965551616
2013-10-22,8727.669,8744.796,8619.636,8596.023000000001,13792716800,159017779200
2013-10-23,8640.795,8719.633,8512.958,8492.694,12465676288,137160056832
2013-10-24,8486.110999999999,8550.86,8486.524,8423.946,8481933312,94708965376
2013-10-25,8488.343,8570.284,8379.613000000001,8325.865,9660690432,108626501632
2013-10-28,8398.249,8411.811,8336.681999999999,8297.662,8331502592,90162651136
2013-10-29,8352.165,8504.573,8398.921999999999,8214.54,12284483584,127027208192
2013-10-30,8402.65,8559.771999999999,8553.366,8377.96,9154345984,97686044672
2013-10-31,8516.149,8549.764000000001,8444.405,8428.360999999999,9213219840,95103303680
2013-11-01,8433.757,8493.384,8451.72,8370.869,7394782208,79309463552
2013-11-04,8493.314,8524.476,8416.931999999999,8395.299,6568829440,72190287872
2013-11-05,8357.572,8460.177,8451.728000000001,8269.732,8020894720,86284279808
2013-11-06,8409.869,8434.953000000001,8287.86,8285.846,9164519424,99046645760
2013-11-07,8277.885,8300.76,8240.252,8187.045,7365076480,79244845056
2013-11-08,8185.611999999999,8250.036,8155.397,8126.795999999999,6988244480,74126630912
2013-11-11,8142.385,8208.91,8168.674,8082.236999999999,5915792384,65171496960
2013-11-12,8179.035,8298.665,8279.308,8167.47,6799264256,76049235968
2013-11-13,8221.131,8227.988000000001,8110.995,8103.488,6977887232,75535925248
2013-11-14,8131.642,8162.616999999999,8156.535,8054.963000000001,7397694976,85139177472
2013-11-15,8163.954000000001,8418.732,8305.905999999999,8162.783,10055984128,115773620224
2013-11-18,8356.91,8526.697,8523.754,8328.859,11150458880,125501054976
2013-11-19,8517.117,8521.245,8461.21,8430.731,10282692608,115448750080
2013-11-20,8546.402,8564.214,8510.681999999999,8435.775,9872588800,107088896000
2013-11-21,8469.529,8501.65,8472.023000000001,8353.665,10874614784,119152230400
2013-11-22,8496.484,8508.596,8413.344000000001,8405.459,9883204608,104945385472
2013-11-25,8351.829,8479.572,8379.55,8340.332,9085500416,101789147136
2013-11-26,8364.525,8408.608,8365.349,8337.192,8627302400,101845000192
2013-11-27,8353.081,8478.306,8447.457,8347.813,9715433472,118744604672
2013-11-28,8471.265,8630.377,8548.367,8463.894,11299929088,129921179648
2013-11-29,8552.177,8573.354,8542.608,8520.113000000001,10386495488,130077483008
2013-12-02,8461.491,8593.991,8376.644,8355.985999999999,13584706560,152633753600
2013-12-03,8353.791,8514.924,8492.523000000001,8340.209,9579053056,111658737664
2013-12-04,8482.395,8648.01,8600.818000000001,8460.056,11734091776,133099560960
2013-12-05,8598.42,8629.201,8560.79,8545.036,10250278912,115625328640
2013-12-06,8555.391,8586.153,8526.681,8491.617,8601337856,95455240192
